	X071017.C1D2	X071017.C2D1	X071017.C2D3	X071817.C1D2	X071817.C2D1	X072617.C1D1	X072617.C1D2	X072617.C1D3	X072617.C2D1	X072617.C2D2	X080317.C1D1	X080317.C1D2	X080317.C1D3	X080317.C2D1	X081817.C1D1	X081817.C1D2	X081817.C1D3	X081817.C2D1	X082417.C1D1	X082417.C1D2	X082417.C1D3	X082417.C2D1	X083017.C1D1	X083017.C1D2	X083017.C1D3	X083017.C2D1
Eukaryota; Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X; Raphidophyceae_XX; Heterosigma; Heterosigma_akashiwo	0	0	0	0	0	0	0	0	0.002618716	0	0.006769595	0.005457884	0	0.005028428	0.008127619	0	0.003902144	0.00790965	0	0	0.007497483	0	0	0.005740305	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Anoecales; Symbiomonaceae; Symbiomonas; Symbiomonas_scintillans	0.017793023	0	0	0	0.007448699	0	0	0.00427171	0	0	0	0	0.003511995	0	0	0	0.011036929	0	0.004748821	0	0.006941321	0.004338813	0	0	0.007019039	0
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Bicoecales; Bicoecaceae; Bicoecaceae_X; Bicoecaceae_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0.005457884	0.00496671	0	0.007419467	0	0.007804288	0.006458202	0.005483467	0.006361303	0.006941321	0.005313939	0.01368509	0.010739127	0.010873848	0.008583386
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Bicoecales; Bicoecaceae; Bicosoeca; Bicosoeca_sp.	0.006725131	0.013792382	0.006859352	0.01337593	0	0	0	0	0	0	0	0	0.018248859	0	0.008127619	0	0.065991239	0.012506255	0.110964013	0.124004616	0.136434188	0.088068292	0.006120158	0.014634963	0.010873848	0
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Bicoecales; Bicoecaceae; Bicosoeca; Bicosoeca_vacillans	0.069889607	0.042734132	0.026566155	0.005246471	0.065573941	0.010077645	0.009328815	0.020927021	0.002618716	0.013062134	0	0.009453333	0.016472715	0.005028428	0.066444635	0.06611263	0.065295354	0.040845257	0.014507889	0.019083908	0.061500259	0.008677627	0.008096209	0	0.028251087	0
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Bicoecales; Bicoecaceae; Halocafeteria; Halocafeteria_seosinensis	0	0	0	0	0	0.017454993	0.024172769	0.008543421	0.034741199	0.020514898	0	0.010915769	0.009291864	0.011243907	0.017557665	0.005985556	0.007804288	0.017086797	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Bicoecea_X; Bicoecea_XX; Bicoecea_XXX; Bicoecea_XXX_sp.	0.045113547	0	0.011201274	0	0.026856667	0	0	0.007398819	0	0	0	0	0.007853059	0	0.003318087	0	0.012339662	0	0.014507889	0.00899624	0.015521265	0.010627879	0.003060079	0.004059009	0.00992642	0.002294006
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Pseudodendromonadales; Pseudodendromonadales_X; Pseudodendromonadales_XX; Pseudodendromonadales_XX_sp.	0.004755385	0	0	0	0	0	0	0	0	0.003372629	0	0	0.007853059	0	0	0	0.010324102	0	0.006715848	0.00899624	0.004908255	0.003068004	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Labyrinthulea; Labyrinthulales; Labyrinthulaceae; Labyrinthulaceae_X; Labyrinthulaceae_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006458202	0.005483467	0	0	0	0.013338576	0.028701525	0.015695048	0
Eukaryota; Stramenopiles; Stramenopiles_X; Labyrinthulea; Thraustochytriales; Thraustochytriaceae; Thraustochytriaceae_X; Thraustochytriaceae_X_sp.	0	0	0	0.003709815	0	0.005038823	0	0	0	0	0	0	0	0.007111271	0	0	0	0.004566639	0	0	0	0	0.00967682	0	0.00313901	0.003973336
Eukaryota; Stramenopiles; Stramenopiles_X; Labyrinthulea; Thraustochytriales; Thraustochytriaceae; Thraustochytrium; Thraustochytrium_sp.	0	0	0	0	0.029325558	0	0.010577882	0	0.00453575	0	0.006769595	0.013369032	0.014047979	0.01330397	0	0	0.003902144	0	0.003877396	0	0	0	0	0	0.006278019	0.002294006
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-12; MAST-12D; MAST-12D_X; MAST-12D_X_sp.	0.009510771	0.006168141	0	0.011731466	0.007448699	0.005038823	0.007051921	0	0.005855628	0.004769617	0.009573653	0	0.006082953	0.010056856	0.003318087	0	0	0.036958751	0	0	0	0	0.006120158	0.005740305	0	0.002294006
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-2; MAST-2B; MAST-2B_X; MAST-2B_X_sp.	0.063622721	0.029581364	0.026566155	0.042135404	0.037614087	0.028945832	0.026385874	0.014797639	0.038841842	0.026124268	0.019147306	0.020421533	0.017559973	0.023585419	0.072010891	0.058339987	0.040364089	0.058570589	0.014246464	0.00899624	0.00981651	0.004338813	0.023103092	0.015720472	0.030108323	0.036989742
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-20; MAST-20_X; MAST-20_XX; MAST-20_XX_sp.	0	0	0.003960249	0	0	0	0	0	0	0	0	0	0	0	0	0.005985556	0	0	0.011950938	0	0.002833782	0.006860266	0	0.004059009	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-4; MAST-4E; MAST-4E_X; MAST-4E_X_sp.	0	0	0	0	0	0	0.003525961	0	0	0	0	0	0	0	0	0	0.005518465	0.019905516	0.024827451	0.011018099	0.010217348	0.003068004	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; MAST; MAST-6; MAST-6_X; MAST-6_XX; MAST-6_XX_sp.	0	0	0	0	0	0	0	0	0	0.003372629	0.006769595	0	0	0.005028428	0	0	0.003902144	0.003229101	0	0	0.002833782	0	0.00967682	0.010739127	0	0.003973336
Eukaryota; Stramenopiles; Stramenopiles_X; MOCH; MOCH-5; MOCH-5_X; MOCH-5_XX; MOCH-5_XX_sp.	0.015771829	0.006168141	0	0.018916421	0.007448699	0.005038823	0.003525961	0	0.005855628	0.006745257	0	0.005457884	0.007023989	0.005028428	0.014463205	0.008464855	0.015112938	0.102723994	0.058611563	0.044072397	0.034822101	0.018150558	0.034212726	0.024013418	0.00313901	0.005129554
Eukaryota; Stramenopiles; Stramenopiles_X; Oomycota; Oomycota_X; Oomycota_XX; Oomycota_XXX; Oomycota_XXX_sp.	0.004755385	0.006168141	0	0.005246471	0	0.005038823	0.003525961	0	0.003703424	0.003372629	0	0	0	0	0.008127619	0.014661559	0.011706431	0.017086797	0.0082252	0	0.006941321	0.006860266	0.009180238	0.01148061	0.00313901	0.003973336
Eukaryota; Stramenopiles; Stramenopiles_X; Pirsonia_Clade; Pirsonia_Clade_X; Pirsonia_Clade_XX; Pirsonia; Pirsonia_guinardiae	0.004755385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024095088	0.015187419	0	0.003244215
Eukaryota; Stramenopiles; Stramenopiles_X; Placidideae; Placidideae_X; Placidideae_XX; Placidideae_XXX; Placidideae_XXX_sp.	0	0	0	0	0	0	0.007051921	0	0	0	0	0	0.003511995	0.008709493	0	0	0.012941947	0	0.006715848	0.006361303	0.007497483	0.003068004	0	0	0.00443923	0
Eukaryota; Stramenopiles; Stramenopiles_X; Stramenopiles_X-Group-6; Stramenopiles_X-Group-6_X; Stramenopiles_X-Group-6_XX; Stramenopiles_X-Group-6_XXX; Stramenopiles_X-Group-6_XXX_sp.	0	0.006168141	0	0	0	0	0	0	0	0	0	0	0.003511995	0	0	0	0.006758711	0	0.008670122	0	0.008501347	0.008117176	0	0.004059009	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Stramenopiles_XX; Stramenopiles_XXX; Stramenopiles_XXXX; Stramenopiles_XXXXX; Stramenopiles_XXXXX_sp.	0.055252585	0.026169205	0.016328523	0.066673548	0.021716503	0.015934156	0.020255102	0.014797639	0.020785417	0.021857131	0.021407338	0.019678682	0.014480325	0.026607941	0.040908121	0.017956669	0.021013687	0.031307296	0.022273947	0.014224305	0.020630247	0.01301644	0.01935364	0.015187419	0.010410917	0.011001668
