	X071017.C1D2	X071017.C2D1	X071017.C2D3	X071817.C1D2	X071817.C2D1	X072617.C1D1	X072617.C1D2	X072617.C1D3	X072617.C2D1	X072617.C2D2	X080317.C1D1	X080317.C1D2	X080317.C1D3	X080317.C2D1	X081817.C1D1	X081817.C1D2	X081817.C1D3	X081817.C2D1	X082417.C1D1	X082417.C1D2	X082417.C1D3	X082417.C2D1	X083017.C1D1	X083017.C1D2	X083017.C1D3	X083017.C2D1
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Dolichomastigales; Dolichomastigaceae; Dolichomastigaceae-A; Dolichomastigaceae-A_sp.	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Dolichomastigales; Dolichomastigaceae; Dolichomastigaceae-B; Dolichomastigaceae-B_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Dolichomastigales; Dolichomastigaceae; Dolichomastix; Dolichomastix_tenuilepis	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	0	22	0	1	2	0	6	1	0	1
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus; Ostreococcus_tauri	2	0	0	0	0	1	5	3	6	2	0	0	0	0	0	0	1	0	24	8	115	6	12	0	3	1
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Mamiella; Mamiella_gilva	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	38	0	0	0	0	86	20	12	1
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas; Micromonas_bravo_II	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas; Micromonas_clade_B_warm_I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas; Micromonas_polaris	16	0	2	5	1	0	0	0	2	0	1	0	3	4	2	3	4	62	28	1	13	4	215	87	94	15
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; RCC391; RCC391_sp.	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
Eukaryota; Archaeplastida; Chlorophyta; Palmophyllophyceae; Prasinococcales; Prasinococcales-Clade-B; Prasinococcales-Clade-B_X; Prasinococcales-Clade-B_X_sp.	1	2	2	7	0	0	1	0	2	0	0	0	0	2	0	0	0	5	8	0	4	0	135	52	1	9
Eukaryota; Archaeplastida; Chlorophyta; Palmophyllophyceae; Prasinococcales; Prasinococcales-Clade-B; Prasinococcales-Clade-B_X; Prasinococcales-Clade-B1_X_sp.	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	11	1	2	4	2	24	16	0	1
Eukaryota; Archaeplastida; Chlorophyta; Palmophyllophyceae; Prasinococcales; Prasinococcales-Clade-B; Prasinoderma; Prasinoderma_coloniale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Eukaryota; Archaeplastida; Chlorophyta; Palmophyllophyceae; Prasinococcales; Prasinococcales-Clade-B; Prasinoderma; Prasinoderma_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
Eukaryota; Archaeplastida; Chlorophyta; Pedinophyceae; Marsupiomonadales; Marsupiomonadaceae; Marsupiomonas; Marsupiomonas_pelliculata	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0
Eukaryota; Archaeplastida; Chlorophyta; Prasino-Clade-V; Pseudoscourfieldiales; Pycnococcaceae; Pycnococcaceae_X; Pycnococcaceae_X_sp.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Archaeplastida; Chlorophyta; Prasino-Clade-V; Pseudoscourfieldiales; Pycnococcaceae; Pycnococcaceae-clade1; Pycnococcaceae-clade1-sp.	3	0	1	0	0	0	0	0	4	0	0	0	2	0	1	0	4	21	5	0	33	1	9	2	0	0
Eukaryota; Archaeplastida; Chlorophyta; Prasino-Clade-V; Pseudoscourfieldiales; Pycnococcaceae; Pycnococcus; Pycnococcus_provasolii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Eukaryota; Archaeplastida; Chlorophyta; Prasino-Clade-V; Pseudoscourfieldiales; Pycnococcaceae; Pycnococcus; Pycnococcus_sp.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Eukaryota; Archaeplastida; Chlorophyta; Prasino-Clade-VIII; Prasino-Clade-VIII_X; Prasino-Clade-VIII_XX; Prasino-Clade-VIII_XXX; Prasino-Clade-VIII_XXX_sp.	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X; Pyramimonadales_XX; Pterosperma; Pterosperma_cristatum	2	3	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X; Pyramimonadales_XX; Pterosperma; Pterosperma_sp.	1	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	5	2	0	0
Eukaryota; Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X; Pyramimonadales_XX; Pyramimonas; Pyramimonas_obovata	6	1	0	13	2	1	1	0	1	1	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0
Eukaryota; Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X; Pyramimonadales_XX; Pyramimonas; Pyramimonas_sp.	0	2	0	0	0	1	3	1	10	1	0	0	0	1	0	0	0	0	3	0	0	0	96	24	0	4
Eukaryota; Archaeplastida; Chlorophyta; Trebouxiophyceae; Chlorellales; Chlorellales_X; Auxenochlorella; Auxenochlorella_protothecoides	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Eukaryota; Archaeplastida; Chlorophyta; Trebouxiophyceae; Chlorellales; Chlorellales_X; Chlorella; Chlorella_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Eukaryota; Archaeplastida; Chlorophyta; Trebouxiophyceae; Chlorellales; Chlorellales_X; Chlorella; Chlorella_variabilis	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Archaeplastida; Chlorophyta; Trebouxiophyceae; Chlorellales; Chlorellales_X; Nannochloris; Nannochloris_maculatum	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	1	0	5	0	0	1	1	0
Eukaryota; Archaeplastida; Chlorophyta; Trebouxiophyceae; Chlorellales; Chlorellales_X; Picochlorum; Picochlorum_sp.	982	317	765	151	813	76	145	258	239	173	14	40	255	29	4	3	314	5	78	17	751	28	36	48	331	111
Eukaryota; Archaeplastida; Chlorophyta; Trebouxiophyceae; Prasiolales; Prasiolales_X; Stichococcus; Stichococcus_sp.	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Archaeplastida; Chlorophyta; Trebouxiophyceae; Trebouxiophyceae_X; Trebouxiophyceae_XX; Choricystis; Choricystis_sp.	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Archaeplastida; Chlorophyta; Ulvophyceae; Oltmansiellopsidales; Oltmansiellopsidales_X; Oltmannsiellopsis; Oltmannsiellopsis_viridis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	2	1
Eukaryota; Archaeplastida; Chlorophyta; Ulvophyceae; Ulvales-relatives; Ulvales-relatives_X; Dilabifilum; Dilabifilum_arthropyreniae	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Archaeplastida; Chlorophyta; Ulvophyceae; Ulvales-relatives; Ulvales-relatives_X; Ulva; Ulva_intestinalis	0	0	0	0	0	0	4	2	11	5	0	1	0	0	4	0	1	0	5	0	0	0	18	2	12	4
Eukaryota; Archaeplastida; Rhodophyta; Bangiophyceae; Bangiales; Bangiaceae; Porphyra; Porphyra_sp.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Archaeplastida; Rhodophyta; Bangiophyceae; Bangiophyceae_X; Bangiophyceae_XX; Dixoniella; Dixoniella_grisea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Eukaryota; Archaeplastida; Rhodophyta; Compsopogonophyceae; Erythropeltidales; Erythropeltidales_X; Chlidophyllon; Chlidophyllon_kaspar	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Archaeplastida; Rhodophyta; Compsopogonophyceae; Erythropeltidales; Erythropeltidales_X; Madagascaria; Madagascaria_erythrocladioides	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Eukaryota; Archaeplastida; Rhodophyta; Compsopogonophyceae; Erythropeltidales; Erythropeltidales_X; Rhodochaete; Rhodochaete_parvula	52	41	25	74	0	12	37	9	21	12	1	1	0	0	7	3	2	2	2	0	5	0	16	3	10	52
Eukaryota; Archaeplastida; Rhodophyta; Florideophyceae; Ceramiales; Callithamniaceae; Euptilota; Euptilota_articulata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Eukaryota; Archaeplastida; Rhodophyta; Florideophyceae; Ceramiales; Dasyaceae; Dasya; Dasya_baillouviana	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Archaeplastida; Rhodophyta; Florideophyceae; Ceramiales; Rhodomelaceae; Chondria; Chondria_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	0	0	0	0	0
Eukaryota; Archaeplastida; Rhodophyta; Florideophyceae; Ceramiales; Rhodomelaceae; Neosiphonia; Neosiphonia_teradomariensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Eukaryota; Archaeplastida; Rhodophyta; Porphyridiophyceae; Porphyridiales; Porphyridiales_X; Porphyridiales_XX; Porphyridiales_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0
Eukaryota; Archaeplastida; Rhodophyta; Porphyridiophyceae; Porphyridiales; Porphyridiales_X; Porphyridium; Porphyridium_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota; Archaeplastida; Rhodophyta; Stylonematophyceae; Porphyridiales-2; Stylonematales-Group-I; Bangiopsis; Bangiopsis_subsimplex	31	4	17	31	4	12	28	5	34	19	1	0	0	1	2	1	0	0	3	1	5	0	4	5	0	4
Eukaryota; Archaeplastida; Rhodophyta; Stylonematophyceae; Porphyridiales-2; Stylonematales-Group-I; Stylonema; Stylonema_alsidii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; Embryophyceae_X; Embryophyceae_XX; Apium; Apium_graveolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; Embryophyceae_X; Embryophyceae_XX; Citrus; Citrus_trifoliata	0	0	0	0	0	2	0	0	5	1	0	0	1	0	0	0	0	4	0	0	26	0	1	0	0	0
Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; Embryophyceae_X; Embryophyceae_XX; Commiphora; Commiphora_wightii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; Embryophyceae_X; Embryophyceae_XX; Cucurbita; Cucurbita_pepo	1	0	0	0	0	13	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; Embryophyceae_X; Embryophyceae_XX; Helianthus; Helianthus_annuus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; Embryophyceae_X; Embryophyceae_XX; Leiosporoceros; Leiosporoceros_dussii	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; Embryophyceae_X; Embryophyceae_XX; Persea; Persea_americana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0
Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; Embryophyceae_X; Embryophyceae_XX; Pinus; Pinus_armandii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	0	0	0	4	0
Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; Embryophyceae_X; Embryophyceae_XX; Prunus; Prunus_persica	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	1	0	24	1	0	0	0	0
Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; Embryophyceae_X; Embryophyceae_XX; Reboulia; Reboulia_hemisphaerica	0	0	0	0	0	0	0	33	0	4	0	7	94	1	0	1	16	0	40	1	281	31	0	1	58	0
Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; Embryophyceae_X; Embryophyceae_XX; Ruppia; Ruppia_maritima	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; Embryophyceae_X; Embryophyceae_XX; Solanum; Solanum_lycopersicum	0	0	0	0	0	3	0	0	0	5	1	0	2	6	0	0	2	5	0	0	1	10	0	0	0	8
Eukaryota; Archaeplastida; Streptophyta; Mesostigmatophyceae; Mesostigmatophyceae_X; Mesostigmatophyceae_XX; Mesostigmatophyceae_XXX; Mesostigmatophyceae_XXX_sp.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Archaeplastida; Streptophyta; Zygnemophyceae; Zygnemophyceae_X; Zygnemophyceae_XX; Micrasterias; Micrasterias_decemdentata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota; Eukaryota_X; Eukaryota_XX; Eukaryota_XXX; Eukaryota_XXXX; Eukaryota_XXXXX; Eukaryota_XXXXXX; Eukaryota_XXXXXX_sp.	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	2	3	0	0	3
Eukaryota; Excavata; Discoba; Euglenozoa; Diplonemea; Diplonemea_X; Diplonemea_XX; Diplonemea_XX_sp.	0	0	0	2	0	1	0	0	0	0	2	0	2	3	0	4	4	0	0	0	0	0	0	0	0	0
Eukaryota; Excavata; Discoba; Euglenozoa; Euglenida; Euglenales; Euglenales_X; Euglenales_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	2	0	0
Eukaryota; Excavata; Discoba; Euglenozoa; Euglenida; Euglenales; Rapaza; Rapaza_viridis	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Excavata; Discoba; Euglenozoa; Euglenida; Euglenales; Trachelomonas; Trachelomonas_abrupta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Eukaryota; Excavata; Discoba; Euglenozoa; Euglenida; Rhabdomonadales; Astasia; Astasia_comma	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	1
Eukaryota; Excavata; Discoba; Euglenozoa; Kinetoplastida; Prokinetoplastidae; Ichthyobodo; Ichthyobodo_necator	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Excavata; Discoba; Euglenozoa; Symbiontida; Symbiontida_X; Symbiontida_XX; Symbiontida_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Eukaryota; Excavata; Discoba; Jakobida; Jakobida_X; Jakobida_XX; Jakobida_XXX; Jakobida_XXX_sp.	6	13	1	25	18	0	0	25	0	3	0	0	5	0	0	0	10	0	5	1	5	1	0	0	0	0
Eukaryota; Excavata; Discoba; Jakobida; Jakobida_X; Jakobidae; Andalucia; Andalucia_incarcerata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	0
Eukaryota; Excavata; Discoba; Jakobida; Jakobida_X; Jakobidae; Jakobidae_X; Jakobidae_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
Eukaryota; Excavata; Metamonada; Fornicata; Fornicata_X; Carpediomonas-like; Carpediemonas; Carpediemonas_sp.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Excavata; Metamonada; Fornicata; Fornicata_X; Carpediomonas-like; Dysnectes; Dysnectes_sp.	0	0	6	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Eukaryota; Excavata; Metamonada; Fornicata; Fornicata_X; Hexamitinae-Enteromonadida; Hexamita; Hexamita_nelsoni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota; Excavata; Metamonada; Fornicata; Fornicata_X; Hexamitinae-Enteromonadida; Hexamitinae-Enteromonadida_X; Hexamitinae-Enteromonadida_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	44	0	0	0	85	0	0	0	5	0
Eukaryota; Excavata; Metamonada; Fornicata; Fornicata_X; Hexamitinae-Enteromonadida; Trepomonas; Trepomonas_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	13	0	0	0	3	0
Eukaryota; Excavata; Metamonada; Preaxostyla; Oxymonadida; Oxymonadida_X; Oxymonadida_XX; Oxymonadida_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota; Hacrobia; Centroheliozoa; Centroheliozoa_X; Centroheliozoa_XX; Centroheliozoa_XXX; Centroheliozoa_XXXX; Centroheliozoa_XXXX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Hacrobia; Centroheliozoa; Centroheliozoa_X; Microhelida; Microhelida_X; Microhelida_XX; Microhelida_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	30	0	0	0	3	0	0	0	0	0
Eukaryota; Hacrobia; Centroheliozoa; Centroheliozoa_X; Pterocystida; Pterocystida_X; Pterocystida_XX; Pterocystida_XX_sp.	1	12	4	123	3	5	1	1	19	6	1	0	3	6	0	0	0	0	0	0	0	0	4	0	0	0
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_X; Basal_Cryptophyceae-1; Basal_Cryptophyceae-1_X; Basal_Cryptophyceae-1_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_X; Basal_Cryptophyceae-2; Basal_Cryptophyceae-2_X; Basal_Cryptophyceae-2_X_sp.	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	1	2	0	0	0	0	0	0	0	0
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_X; Cryptomonadales; Chroomonas; Chroomonas_coerulea	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_X; Cryptomonadales; Cryptomonadales_X; Cryptomonadales_X_sp.	3	2	4	1	0	0	1	4	4	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_X; Cryptomonadales; Falcomonas; Falcomonas_daucoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_X; Cryptomonadales; Hemiselmis; Hemiselmis_brunnescens	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_X; Cryptomonadales; Hemiselmis; Hemiselmis_rufescens	0	1	0	0	0	1	2	0	2	1	0	1	0	2	1	0	0	0	4	1	2	3	2	1	0	2
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_X; Cryptomonadales; Hemiselmis; Hemiselmis_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_X; Cryptomonadales; Proteomonas; Proteomonas_sulcata	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	0	1	0	0	1
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_X; Cryptomonadales; Teleaulax; Teleaulax_acuta	35	36	0	2	1	0	2	0	0	2	0	0	0	2	0	0	0	3	30	1	26	5	41	11	12	2
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_X; Cryptomonadales; Teleaulax; Teleaulax_amphioxeia	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_X; Goniomonadales; Goniomonadales_X; Goniomonadales_X_sp.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	6	15	0	0	0	14	0
Eukaryota; Hacrobia; Hacrobia_X; Hacrobia_XX; Hacrobia_XXX; Hacrobia_XXXX; Palpitomonas; Palpitomonas_bilix	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	7	0	7	2	3	5	4	9	19	0
Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales; Pavlovaceae; Exanthemachrysis; Exanthemachrysis_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales; Pavlovaceae; Pavlova; Pavlova_sp.	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales; Pavlovaceae; Rebecca; Rebecca_salina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	0
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Calcihaptophycidae; Rhabdosphaeraceae; Algirosphaera; Algirosphaera_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Coccolithales; Calyptrosphaeraceae; Calyptrosphaera; Calyptrosphaera_sp.	0	0	0	0	0	0	0	0	1	3	0	1	1	0	5	4	12	125	369	19	133	38	6	2	1	0
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales; Isochrysidaceae; Isochrysidaceae_X; Isochrysidaceae_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales; Prymnesiophyceae_Clade_C1; Prymnesiophyceae_Clade_C1_X; Prymnesiophyceae_Clade_C1_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Chrysochromulinaceae; Chrysochromulina; Chrysochromulina_rotalis	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Chrysochromulinaceae; Chrysochromulina; Chrysochromulina_scutellum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Chrysochromulinaceae; Chrysochromulina; Chrysochromulina_sp.	44	1	2	3	0	0	0	0	1	0	0	0	0	1	3	0	1	39	40	0	6	0	181	50	2	10
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Chrysochromulinaceae; Chrysochromulina; Chrysochromulina_throndsenii	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Prymnesiaceae; Haptolina; Haptolina_sp.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Prymnesiaceae; Prymnesium; Prymnesium_sp.	13	1	1	7	0	0	0	0	0	1	0	0	1	0	0	0	0	0	8	0	1	1	89	18	1	9
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Prymnesiales_X; Chrysocampanula; Chrysocampanula_spinifera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Prymnesiophyceae_Clade_B4; Prymnesiophyceae_Clade_B4_X; Prymnesiophyceae_Clade_B4_X_sp.	8	0	4	4	0	6	2	0	10	4	0	0	0	2	0	0	0	14	48	5	9	6	301	135	15	13
Eukaryota; Hacrobia; Katablepharidophyta; Katablepharidaceae; Katablepharidales; Katablepharidales_X; Katablepharidales_XX; Katablepharidales_XX_sp.	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Hacrobia; Katablepharidophyta; Katablepharidaceae; Katablepharidales; Katablepharidales_X; Leucocryptos; Leucocryptos_marina	59	43	3	2	1	10	10	4	18	9	2	0	3	8	123	23	82	3506	88	11	26	7	333	123	8	17
