OTU_ID	Mar_19_rep1	Mar_19_rep2	Mar_29_rep1	Mar_29_rep2	Apr_08_rep1	Apr_08_rep2	Apr_11_rep1	Apr_11_rep2	Apr_13_rep1	Apr_13_rep2	Apr_19_rep1	Apr_19_rep2	Apr_24_rep1	Apr_24_rep2	Apr_27_rep1	Apr_27_rep2	Apr_29_rep1	Apr_29_rep2	May_02_rep1	May_02_rep2	May_04_rep1	May_04_rep2	May_07_rep1	May_07_rep2	May_09_rep1	May_09_rep2	May_11_rep1	May_11_rep2	May_15_rep1	May_15_rep2	May_19_rep1	May_19_rep2	May_21_rep1	May_21_rep2	May_24_rep1	May_24_rep2	May_27_rep1	May_27_rep2	May_29_rep1	May_29_rep2	Jun_01_rep1	Jun_01_rep2	Jun_05_rep1	Jun_05_rep2	Jun_07_rep1	Jun_07_rep2	Jun_09_rep1	Jun_09_rep2	Jun_11_rep1	Jun_11_rep2	Jun_15_rep1	Jun_19_rep1	Jun_19_rep2	Jun_22_rep1	Jun_22_rep2	Jun_26_rep1	Jun_26_rep2	Jun_29_rep1	Jun_29_rep2	Jul_03_rep1	Jul_03_rep2	Jul_05_rep1	Jul_05_rep2	Jul_09_rep1	Jul_12_rep1	Jul_12_rep2	Jul_16_rep1	Jul_16_rep2	Jul_19_rep1	Jul_24_rep1	Jul_24_rep2	Jul_27_rep1	Jul_27_rep2	Jul_30_rep1	Jul_30_rep2	Aug_06_rep1	Aug_06_rep2	Aug_09_rep1	Aug_09_rep2	Aug_13_rep1	Aug_13_rep2	Aug_16_rep1	Aug_16_rep2	Aug_20_rep1	Aug_20_rep2	Aug_23_rep1	Aug_23_rep2	Aug_29_rep1	Aug_29_rep2	Aug_31_rep1	Aug_31_rep2	Sep_04_rep1	Sep_04_rep2	Sep_07_rep1	Sep_07_rep2	Sep_12_rep1	Sep_12_rep2	Sep_14_rep1	Sep_14_rep2	Sep_17_rep1	Sep_17_rep2	Sep_20_rep1	Sep_20_rep2	Sep_24_rep1	Sep_24_rep2	Sep_28_rep1	Sep_28_rep2	Oct_01_rep1	Oct_01_rep2	Oct_03_rep1	Oct_03_rep2	Oct_08_rep1	Oct_08_rep2	Oct_10_rep1	Oct_10_rep2	level_0																																																																																																																																																																																																																																
288	0	0	3	0	0	0	97	10	11	0	7	16	0	0	0	0	0	0	33	30	0	0	427	321	0	8	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Archaeplastida;Chlorophyta;Ulvophyceae;Ulotrichales;Ulotrichales_X;__																																																																																																																																																																																																																																
344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	146	8	0	0	0	26	16	4	9	0	0	0	0	5	0	0	14	0	0	0	0	31	72	169	273	33	16	4	9	0	3	0	0	0	0	4	12	0	0	0	0	0	0	0	0	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Coccolithales;Calyptrosphaeraceae;Calyptrosphaera																																																																																																																																																																																																																																
511	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	23	11	0	0	0	0	0	2	0	0	2	76	93	0	15	0	0	7	0	0	4	0	0	0	0	368	3	0	0	0	7	0	3	0	0	12	0	4	7	7	0	0	15	20	0	19	0	0	0	0	31	35	21	35	0	13	0	0	10	3	31	36	3	0	0	0	9	0	4	14	0	0	0	0	Eukaryota;Rhizaria;Cercozoa;Cercozoa_X;Cercozoa_XX;Cercozoa_XXX;Cercozoa_XXXX																																																																																																																																																																																																																																
162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	14	21	8	0	14	25	200	40	0	26	22	40	12	0	17	40	12	19	8	0	13	17	0	15	0	0	0	0	0	0	0	7	0	0	17	0	0	0	13	21	0	0	0	0	0	0	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniales_X;Levanderina																																																																																																																																																																																																																																
502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Prolecithophora;Plagiostomum																																																																																																																																																																																																																																
68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	9	0	154	0	65	40	56	8	4	0	0	68	0	95	0	60	29	14	4	0	99	0	63	0	56	0	0	0	0	0	0	49	0	0	0	0	0	6	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	7	20	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Protocyclidium																																																																																																																																																																																																																																
341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	65	19	10	23	29	98	61	243	78	116	80	0	17	0	0	14	7	12	22	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Hacrobia;Haptophyta;Pavlovophyceae;Pavlovales;Pavlovaceae;Rebecca																																																																																																																																																																																																																																
110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	347	149	38	33	0	14	0	9	45	9	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_E;Strombidium_E																																																																																																																																																																																																																																
128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	22	0	0	0	0	0	0	0	0	21	0	0	33	0	8	18	8	14	98	61	139	435	8	9	13	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Tintinnida;__;__																																																																																																																																																																																																																																
455	0	25	0	4	0	0	53	9	8	6	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;__																																																																																																																																																																																																																																
321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	684	8	10	0	0	26	7	44	42	0	26	19	7	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa_X;Pterocystida;Pterocystida_X;Pterocystida_XX																																																																																																																																																																																																																																
181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	26	9	0	0	0	0	422	17	17	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Thoracosphaeraceae;Stoeckeria																																																																																																																																																																																																																																
350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	61	0	23	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	281	248	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Prymnesium																																																																																																																																																																																																																																
625	0	0	0	0	0	5	23	0	0	0	15	5	0	0	0	0	4	0	61	71	11	9	102	73	19	22	20	13	15	9	6	0	10	0	7	21	0	0	0	0	0	0	0	0	9	16	77	21	70	111	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Stramenopiles;Ochrophyta;Bolidophyceae;Parmales;Parmales_env_2;Parmales_env_2_X																																																																																																																																																																																																																																
328	0	0	0	0	0	0	11	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	28	11	0	24	69	21	16	11	137	123	74	65	53	69	27	35	11	10	12	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Cryptomonadales;Falcomonas																																																																																																																																																																																																																																
388	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	6	0	10	10	0	0	11	0	23	0	22	16	21	34	14	26	7	0	7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	16	7	20	14	8	33	165	128	42	101	18	8	11	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	9	10	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Craspedida;Monosigidae_Group_M;Monosigidae_Group_M_X																																																																																																																																																																																																																																
212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	26	20	17	22	16	12	18	15	13	0	48	60	72	88	118	36	37	39	33	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	22	21	0	7	0	7	0	19	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-4;Amoebophrya																																																																																																																																																																																																																																
395	0	0	13	4	0	0	15	0	0	0	0	3	0	0	3	4	69	0	3	7	7	7	2	2	0	0	14	4	2	0	0	0	0	0	0	0	0	3	0	0	4	0	3	2	0	0	0	7	15	7	0	0	10	0	2	0	5	0	0	2	0	10	7	14	15	15	192	0	0	2	0	0	6	0	0	4	2	0	0	8	0	88	27	17	26	31	28	0	0	0	0	9	0	0	26	8	0	0	0	0	0	0	0	7	0	22	5	0	5	8	0	0	0	0	0	Eukaryota;Opisthokonta;Fungi;__;__;__;__																																																																																																																																																																																																																																
730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	15	40	120	133	99	314	0	38	11	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Stramenopiles;Stramenopiles_X;MAST;MAST-9;MAST-9D;MAST-9D_X																																																																																																																																																																																																																																
618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	12	0	0	5	14	0	0	0	10	0	0	0	0	3	0	0	0	0	0	0	0	0	19	16	0	0	14	28	4	24	0	0	0	17	28	0	24	17	12	45	33	0	30	66	0	16	2	27	63	0	18	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Nitzschia																																																																																																																																																																																																																																
254	0	0	141	80	0	0	131	44	0	0	0	5	29	52	0	0	29	15	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	23	0	0	0	0	0	0	0	0	31	59	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	8	12	0	18	0	0	0	0	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Dolichomastigales;Dolichomastigaceae;Dolichomastigaceae-B																																																																																																																																																																																																																																
583	0	0	0	0	0	0	6	0	0	0	8	0	0	0	13	0	0	0	0	5	0	0	29	17	0	28	0	0	0	12	34	13	6	12	10	0	18	0	0	0	0	0	18	0	0	0	21	4	0	0	0	9	14	8	0	16	12	23	55	11	0	26	16	17	24	32	31	0	0	0	0	0	0	0	0	0	0	0	0	12	6	10	0	0	0	0	18	14	12	0	0	37	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	9	Eukaryota;Stramenopiles;Ochrophyta;__;__;__;__																																																																																																																																																																																																																																
169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	16	0	0	684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Diplopsalidaceae;Diplopsalis																																																																																																																																																																																																																																
719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	166	91	133	58	52	14	0	3	7	15	0	3	30	99	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	6	0	0	Eukaryota;Stramenopiles;Stramenopiles_X;MAST;MAST-20;MAST-20_X;MAST-20_XX																																																																																																																																																																																																																																
590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	10	0	0	0	0	13	23	0	0	21	0	0	22	28	40	31	21	25	22	15	0	21	0	0	0	0	35	0	27	0	18	0	0	0	36	74	40	0	73	0	0	0	0	33	0	11	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Araphid-pennate;Tabularia																																																																																																																																																																																																																																
208	0	0	24	52	22	89	66	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	28	51	155	0	0	0	0	0	0	18	13	119	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-32;Dino-Group-II-Clade-32_X																																																																																																																																																																																																																																
160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	18	0	39	90	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	31	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Paragymnodinium																																																																																																																																																																																																																																
267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	28	14	8	28	24	13	27	20	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	14	10	10	0	76	39	10	0	0	0	0	0	0	0	0	0	11	87	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	16	0	2	0	0	0	0	0	0	0	0	0	Eukaryota;Archaeplastida;Chlorophyta;Palmophyllophyceae;Prasinococcales;Prasinococcales-Clade-B;Prasinoderma																																																																																																																																																																																																																																
331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	14	0	33	0	0	0	0	6	14	13	30	0	0	0	0	0	0	0	0	22	0	0	11	27	24	13	12	16	11	27	109	38	38	26	0	5	11	0	5	5	0	0	0	7	10	4	0	18	0	10	0	0	9	16	0	8	12	0	15	Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Cryptomonadales;Proteomonas																																																																																																																																																																																																																																
114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	37	17	0	26	39	18	32	0	0	101	40	0	29	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_K;__																																																																																																																																																																																																																																
724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	11	23	8	14	96	81	107	32	5	72	0	42	83	0	0	2	0	0	9	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Stramenopiles;Stramenopiles_X;MAST;MAST-4;MAST-4D;MAST-4D_X																																																																																																																																																																																																																																
30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8	23	58	52	171	73	161	12	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;Paraspathidium																																																																																																																																																																																																																																
482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	80	112	0	0	0	0	390	0	0	0	0	0	0	9	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Heteroconchia;Mya																																																																																																																																																																																																																																
494	0	0	0	0	0	0	382	0	0	101	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Halomonhystera																																																																																																																																																																																																																																
217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	15	0	0	0	0	0	8	0	11	8	14	0	0	0	0	133	372	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX																																																																																																																																																																																																																																
248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	37	33	57	101	130	65	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;__;__;__																																																																																																																																																																																																																																
196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	106	122	19	0	73	120	15	14	60	13	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;__;__																																																																																																																																																																																																																																
14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	24	0	11	44	27	42	16	0	0	12	45	16	25	0	30	0	0	14	10	0	0	0	5	0	0	0	21	3	12	0	0	0	17	0	0	0	0	0	0	44	0	0	0	54	38	11	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Apicomplexa;Apicomplexa_X;Gregarines;Gregarines_X;Gregarinidae																																																																																																																																																																																																																																
349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	30	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	14	43	61	88	36	28	29	0	12	0	0	0	0	0	0	0	0	0	0	0	0	42	27	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Haptolina																																																																																																																																																																																																																																
425	0	26	42	35	0	4	22	8	0	9	18	21	14	16	30	21	33	14	12	19	10	6	13	7	12	0	7	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	13	2	10	3	0	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	8	26	8	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Fungi;Cryptomycota;Cryptomycotina;Cryptomycotina_X;Cryptomycotina_XX																																																																																																																																																																																																																																
422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	117	95	99	130	30	34	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Rhyzophidiales																																																																																																																																																																																																																																
219	0	0	0	6	0	0	6	0	0	2	0	0	0	0	0	0	106	2	66	2	5	0	104	65	0	0	10	0	10	0	10	0	7	0	0	0	0	4	0	0	0	0	0	3	12	2	0	0	12	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	10	0	0	0	5	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	3	0	0	0	5	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Perkinsea;Perkinsida;Perkinsida_X;Perkinsida_XX;Perkinsida_XXX																																																																																																																																																																																																																																
