	X071017.C1D2	X071017.C2D1	X071017.C2D3	X071817.C1D2	X071817.C2D1	X072617.C1D1	X072617.C1D2	X072617.C1D3	X072617.C2D1	X072617.C2D2	X080317.C1D1	X080317.C1D2	X080317.C1D3	X080317.C2D1	X081817.C1D1	X081817.C1D2	X081817.C1D3	X081817.C2D1	X082417.C1D1	X082417.C1D2	X082417.C1D3	X082417.C2D1	X083017.C1D1	X083017.C1D2	X083017.C1D3	X083017.C2D1
Eukaryota; Excavata; Metamonada; Fornicata; Fornicata_X; Hexamitinae-Enteromonadida; Trepomonas; Trepomonas_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.09069E-05	0	0	0	0.000104394	0	0	0	2.95601E-05	0
Eukaryota; Hacrobia; Centroheliozoa; Centroheliozoa_X; Microhelida; Microhelida_X; Microhelida_XX; Microhelida_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	2.97885E-05	3.70023E-05	0	0	0	0.000456802	0	0	0	2.4091E-05	0	0	0	0	0
Eukaryota; Hacrobia; Centroheliozoa; Centroheliozoa_X; Pterocystida; Pterocystida_X; Pterocystida_XX; Pterocystida_XX_sp.	2.26137E-05	0.000456552	6.27343E-05	0.001692816	8.32247E-05	0.000126949	1.24324E-05	1.82475E-05	0.000130296	6.82477E-05	4.58274E-05	0	3.70023E-05	0.000151711	0	0	0	0	0	0	0	0	3.74563E-05	0	0	0
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_X; Cryptomonadales; Cryptomonadales_X; Cryptomonadales_X_sp.	6.78411E-05	7.60919E-05	6.27343E-05	1.37627E-05	0	0	1.24324E-05	7.299E-05	2.74307E-05	0	0	0	1.23341E-05	0	0	0	0	1.04271E-05	7.5171E-06	0	0	0	9.36408E-06	1.64756E-05	0	0
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_X; Cryptomonadales; Hemiselmis; Hemiselmis_rufescens	0	3.8046E-05	0	0	0	2.53897E-05	2.48648E-05	0	1.37154E-05	1.13746E-05	0	2.97885E-05	0	5.05702E-05	1.10097E-05	0	0	0	3.00684E-05	4.04662E-05	1.60606E-05	2.8238E-05	1.87282E-05	1.64756E-05	0	1.05249E-05
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_X; Cryptomonadales; Teleaulax; Teleaulax_acuta	0.000791479	0.001369655	0	2.75255E-05	2.77416E-05	0	2.48648E-05	0	0	2.27492E-05	0	0	0	5.05702E-05	0	0	0	3.12813E-05	0.000225513	4.04662E-05	0.000208788	4.70633E-05	0.000383927	0.000181231	0.000118241	1.05249E-05
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_X; Goniomonadales; Goniomonadales_X; Goniomonadales_X_sp.	0	0	0	0	2.77416E-05	0	0	0	0	0	0	0	0	0	0	0	0.000106587	0	0	0.000242797	0.000120455	0	0	0	0.000137947	0
Eukaryota; Hacrobia; Hacrobia_X; Hacrobia_XX; Hacrobia_XXX; Hacrobia_XXXX; Palpitomonas; Palpitomonas_bilix	0	0	0	0	0	0	0	0	0	0	0	0	4.93364E-05	0	0	0	0.000106587	0	5.26197E-05	8.09323E-05	2.4091E-05	4.70633E-05	3.74563E-05	0.00014828	0.000187214	0
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Coccolithales; Calyptrosphaeraceae; Calyptrosphaera; Calyptrosphaera_sp.	0	0	0	0	0	0	0	0	6.85768E-06	3.41239E-05	0	2.97885E-05	1.23341E-05	0	5.50485E-05	0.000143308	0.000182721	0.001303387	0.00277381	0.000768857	0.001068033	0.000357681	5.61845E-05	3.29511E-05	9.85338E-06	0
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Chrysochromulinaceae; Chrysochromulina; Chrysochromulina_sp.	0.000995002	3.8046E-05	3.13671E-05	4.12882E-05	0	0	0	0	6.85768E-06	0	0	0	0	2.52851E-05	3.30291E-05	0	1.52267E-05	0.000406657	0.000300684	0	4.81819E-05	0	0.001694899	0.000823778	1.97068E-05	5.26247E-05
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Prymnesiaceae; Prymnesium; Prymnesium_sp.	0.000293978	3.8046E-05	1.56836E-05	9.63391E-05	0	0	0	0	0	1.13746E-05	0	0	1.23341E-05	0	0	0	0	0	6.01368E-05	0	8.03032E-06	9.41265E-06	0.000833404	0.00029656	9.85338E-06	4.73622E-05
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Prymnesiophyceae_Clade_B4; Prymnesiophyceae_Clade_B4_X; Prymnesiophyceae_Clade_B4_X_sp.	0.00018091	0	6.27343E-05	5.50509E-05	0	0.000152338	2.48648E-05	0	6.85768E-05	4.54985E-05	0	0	0	5.05702E-05	0	0	0	0.000145979	0.000360821	0.000202331	7.22729E-05	5.64759E-05	0.00281859	0.002224199	0.000147801	6.84121E-05
Eukaryota; Hacrobia; Katablepharidophyta; Katablepharidaceae; Katablepharidales; Katablepharidales_X; Leucocryptos; Leucocryptos_marina	0.001334208	0.001635976	4.70507E-05	2.75255E-05	2.77416E-05	0.000253897	0.000124324	7.299E-05	0.000123438	0.000102372	9.16548E-05	0	3.70023E-05	0.000202281	0.001354193	0.000824018	0.001248592	0.036557391	0.000661505	0.000445128	0.000208788	6.58886E-05	0.00311824	0.002026493	7.88271E-05	8.94619E-05
Eukaryota; Hacrobia; Picozoa; Picozoa_X; Picozoa_XX; Picozoa_XXX; Picozoa_XXXX; Picozoa_XXXX_sp.	0.03756134	0.076472379	0.010507991	0.180126617	0.033816961	0.062433352	0.07224467	0.016732966	0.07479667	0.065290337	0.111360616	0.039022937	0.022596083	0.128878101	0.003424017	0.006162224	0.001553126	0.001835169	0.051665038	0.015174814	0.013579275	0.0046875	0.03658548	0.024219059	0.035334227	0.05517695
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Acanthoecidae_Group_G; Acanthoecidae_Group_G_X; Acanthoecidae_Group_G_X_sp.	0.000339205	0	0	6.88137E-05	5.54831E-05	0.000101559	0.000149189	3.6495E-05	5.48614E-05	0.000102372	0	2.97885E-05	9.86729E-05	0	1.10097E-05	3.58269E-05	0.003928495	0.000594344	0.00490115	0.0027517	0.006175318	0.002927334	0.001067506	0.00433307	8.86804E-05	5.26247E-06
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Stephanoecidae_Group_D; Stephanoecidae_Group_D_X; Stephanoecidae_Group_D_X_sp.	0.000113068	0	0	0.000233966	5.54831E-05	0	1.24324E-05	1.82475E-05	0	0	0	0	0	0	2.20194E-05	0	1.52267E-05	4.17084E-05	1.50342E-05	4.04662E-05	1.60606E-05	0	0.000505661	0.000164756	1.97068E-05	5.26247E-06
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Stephanoecidae_Group_H; Stephanoecidae_Group_H_X; Stephanoecidae_Group_H_X_sp.	0	0	0	0.00015139	2.77416E-05	0	0	0	6.85768E-06	0	0	0	1.23341E-05	0	0	0	3.04535E-05	5.21355E-05	0.000323235	0.000161865	0.000184697	9.41265E-05	0.00020601	6.59022E-05	9.85338E-06	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Stephanoecidae_Group_I; Stephanoecidae_Group_I_X; Stephanoecidae_Group_I_X_sp.	0	0	1.56836E-05	0	0	2.53897E-05	0	3.6495E-05	0	1.13746E-05	0	2.97885E-05	2.46682E-05	0	0	0	7.61336E-05	0.000156406	0.000481094	0.000121399	0.000329243	0.000310617	0.000112369	0.000247133	1.97068E-05	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Craspedida; Monosigidae_Group_A; Monosiga; Monosiga_brevicollis	2.26137E-05	0	0	0	0	0	0	0.000164228	0	0	0	0	3.70023E-05	0	0	0	0.000243628	0	7.5171E-06	0	0.001951368	1.88253E-05	9.36408E-06	1.64756E-05	9.85338E-06	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Craspedida; Monosigidae_Group_A; Monosigidae_Group_A_X; Monosigidae_Group_A_X_sp.	2.26137E-05	0	1.56836E-05	0	2.77416E-05	0	0	0	0	0	0	0	0	0	0	0	0.000258854	0.000125125	2.25513E-05	4.04662E-05	0.000513941	2.8238E-05	0	0	1.97068E-05	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Craspedida; Monosigidae_Group_M; Salpingoeca_M; Salpingoeca_urceolata	0	0	0	0	0	7.61692E-05	3.72972E-05	3.6495E-05	6.17191E-05	5.68731E-05	0	0	0	0	2.20194E-05	0	1.52267E-05	0.000542209	1.50342E-05	8.09323E-05	0.000160606	9.41265E-06	0.000393292	0.000247133	0	5.26247E-06
Eukaryota; Opisthokonta; Fungi; Cryptomycota; Cryptomycotina; Cryptomycotina_X; Cryptomycotina_XX; Cryptomycotina_XX_sp.	0	0.000228276	0	0	0	0	2.48648E-05	0	0	0	0	0	0	0	0.000220194	0	0	1.04271E-05	2.25513E-05	4.04662E-05	9.63639E-05	9.41265E-06	3.74563E-05	1.64756E-05	0	9.47244E-05
Eukaryota; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.	2.26137E-05	0	6.27343E-05	6.88137E-05	0.010597276	0	0.000236216	0.004634867	0	0.000227492	4.58274E-05	0.000357462	0.019093197	2.52851E-05	5.50485E-05	0.000143308	0.007994031	2.08542E-05	0.00051868	0.000404662	0.002754401	0.000225904	7.49127E-05	3.29511E-05	0.001014898	5.78871E-05
Eukaryota; Opisthokonta; Mesomycetozoa; Ichthyosporea; Ichthyosphonida; Abeoformidae_Group_MAIP_1; Abeoformidae_Group_MAIP_1_X; Abeoformidae_Group_MAIP_1_X_sp.	0	0	0	0	0	0	8.70268E-05	0	0	0	0	0	1.23341E-05	0	3.30291E-05	0	1.52267E-05	9.38438E-05	0	8.09323E-05	0.000104394	0	4.68204E-05	0	0	2.63123E-05
Eukaryota; Opisthokonta; Mesomycetozoa; Ichthyosporea; Ichthyosphonida; Abeoformidae_Group_MAIP_2; Abeoformidae_Group_MAIP_2_X; Abeoformidae_Group_MAIP_2_X_sp.	0.000587956	0.000342414	0.000172519	0	0	0	0	0	6.85768E-06	0	0	2.97885E-05	0	0	0	0	0	0	0	0	0.000104394	0	0	0	0	0
Eukaryota; Opisthokonta; Mesomycetozoa; Ichthyosporea; Ichthyosphonida; Pseudoperkinsidae; Pseudoperkinsus; Pseudoperkinsus_tapetis	4.52274E-05	0	0	0	0	0	0	0	0	1.13746E-05	0	0	0	0.000176996	0.000242213	7.16538E-05	0	0	2.25513E-05	0	0	0	0	9.88533E-05	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Cirriformia; Cirriformia_tentaculata	0	0	0	0	0	0	0	1.82475E-05	0	0	0	0	0	0	0	0	0	0	0	4.04662E-05	0.000144546	9.41265E-06	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Heteromastus; Heteromastus_filiformis	0	0	0	0	0	2.53897E-05	1.24324E-05	1.82475E-05	0.001220666	1.13746E-05	0	0	0	0	2.20194E-05	0.005803955	1.52267E-05	0.057380297	0.006938285	0.006636452	0.003075614	0.000790663	0.000290287	0.000313035	0.002926454	1.57874E-05
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Neanthes; Neanthes_succinea	0	0.000114138	4.70507E-05	6.88137E-05	0.000110966	0	0	1.82475E-05	0.000130296	9.0997E-05	0.001008203	0.414000596	0.001221077	0.005006448	0.000759669	0.000179134	3.04535E-05	0.000458792	0.000503646	0	0.00025697	7.53012E-05	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Pectinaria; Pectinaria_gouldii	0	3.8046E-05	0	0	0	0	0	0	6.85768E-06	1.13746E-05	0.000366619	0	0	0.000126425	2.20194E-05	0	0	4.17084E-05	0.000112757	0	4.01516E-05	9.41265E-06	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Prionospio; Prionospio_ehlersi	0	0	0	0	0	0	0	0	0	0	4.58274E-05	0	0	0	0	0	0	0	0	0	0	0.000875377	0	0.000626071	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Sirsoe; Sirsoe_methanicola	0	0	0	0	0	0	0	1.82475E-05	0	0	0	0	0	0	0	3.58269E-05	0	0	8.26881E-05	4.04662E-05	8.83335E-05	9.41265E-06	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Pseudanthessius; Pseudanthessius_sp.	0	0	0	0	0	0	0	0	0	0	0.000412447	0	0	0	0	0	1.52267E-05	0	0	0.022337326	3.21213E-05	9.41265E-06	4.68204E-05	1.64756E-05	0	0.000542034
Eukaryota; Opisthokonta; Metazoa; Bryozoa; Bryozoa_X; Bryozoa_XX; Plumatella; Plumatella_sp.	6.78411E-05	7.60919E-05	7.84178E-05	2.75255E-05	2.77416E-05	0	0	0	0	0	0	2.97885E-05	1.23341E-05	0	1.10097E-05	3.58269E-05	0	0	7.5171E-06	0	0	0	9.36408E-06	0	9.85338E-06	5.26247E-06
Eukaryota; Opisthokonta; Metazoa; Craniata; Craniata_X; Mammalia; Tupaia; Tupaia_belangeri	0	0	0	1.37627E-05	0	0	0	0	0	0	0	0	0	2.52851E-05	0	0	1.52267E-05	7.29897E-05	0.000165376	4.04662E-05	0.001573943	0.000432982	0.000215374	4.94267E-05	0	0
Eukaryota; Opisthokonta; Metazoa; Gastrotricha; Gastrotricha_X; Gastrotricha_XX; Heterolepidoderma; Heterolepidoderma_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001495903	0	1.60606E-05	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Mollusca; Gastropoda; Heterobranchia; Berthella; Berthella_martensi	4.52274E-05	7.60919E-05	0.000109785	1.37627E-05	0	2.53897E-05	2.48648E-05	3.6495E-05	0	0	4.58274E-05	2.97885E-05	0	2.52851E-05	1.10097E-05	0	1.52267E-05	1.04271E-05	7.5171E-06	4.04662E-05	8.03032E-06	0	9.36408E-06	0	1.97068E-05	5.26247E-06
Eukaryota; Opisthokonta; Metazoa; Rotifera; Rotifera_X; Rotifera_XX; Cephalodella; Cephalodella_forficula	0	0	0	0.000110102	2.77416E-05	5.07795E-05	0	0	0.005993609	0	0.110169103	0.02883527	0.039395135	0.078611343	0.009798633	0.012324448	0.044385906	0.001324241	7.5171E-06	0	3.21213E-05	9.41265E-06	0.007781555	0.025355872	0.000837537	0.023060124
Eukaryota; Rhizaria; Cercozoa; Endomyxa; Vampyrellida; Penardia-lineage; Penardia-lineage_X; Penardia-lineage_X_sp.	0	0	0	0	0	0	0	0	0.000130296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Endomyxa; Vampyrellida; Sey055-lineage; Sey055-lineage_X; Sey055-lineage_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40388E-05	0	0	0	0	0	0	0	6.55486E-05	0.000313035	8.86804E-05	5.26247E-05
Eukaryota; Rhizaria; Cercozoa; Filosa-Imbricatea; Euglyphida; Paulinellidae; Paulinella; Paulinella_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30291E-05	7.16538E-05	0	0.000291959	0	4.04662E-05	8.03032E-06	0	7.49127E-05	0.000181231	2.95601E-05	2.10499E-05
Eukaryota; Rhizaria; Cercozoa; Filosa-Imbricatea; Filosa-Imbricatea_X; Novel-clade-2; Novel-clade-2_X; Novel-clade-2_X_sp.	0	0	0	0	8.32247E-05	2.53897E-05	0	0	0	0	0	0	1.23341E-05	7.58553E-05	1.10097E-05	0	0	0	0.000315718	0.000161865	7.22729E-05	4.70633E-05	0	0	1.97068E-05	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Imbricatea; Marimonadida; Marimonadida_X; Marimonadida_XX; Marimonadida_XX_sp.	0.000226137	0	1.56836E-05	1.37627E-05	0	0	0	0	0	1.13746E-05	0.000137482	0	2.46682E-05	7.58553E-05	0	0	0	2.08542E-05	5.26197E-05	0	5.62123E-05	1.88253E-05	0.000767855	0.000576644	9.85338E-06	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Cryomonadida; Cryothecomonas-lineage; Cryothecomonas; Cryothecomonas_aestivalis	0	0	0	1.37627E-05	0	0	0	0	0	0	0	5.9577E-05	0	0	0	0	0	0.000406657	0.000187928	0.000161865	8.03032E-06	0	0.00061803	0.000197707	9.85338E-06	1.05249E-05
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Cryomonadida; Protaspa-lineage; Protaspa-lineage_X; Protaspa-lineage_X_sp.	0.000135682	3.8046E-05	0	1.37627E-05	2.77416E-05	2.53897E-05	0	1.82475E-05	0	0	0	0	0	2.52851E-05	1.10097E-05	0	0	0.000417084	8.26881E-05	0	8.03032E-06	0	0.000112369	0.000115329	0	5.26247E-06
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Cryomonadida; Protaspa-lineage; Protaspa; Protaspa_grandis	0	0	0	5.50509E-05	2.77416E-05	0	1.24324E-05	0	1.37154E-05	0	0	0	1.23341E-05	0	0	0	0	5.21355E-05	0.002225062	0.000728391	0.000473789	0.000112952	0.000346471	0.000197707	0	5.26247E-06
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Cryomonadida; Protaspa-lineage; Protaspa; Protaspa_obliqua	0	0	0	0	0	0.000203118	9.94592E-05	0	2.0573E-05	6.82477E-05	0.00018331	0	0.000123341	5.05702E-05	0	0	0	0	0	0.000161865	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Ebriida; TAGIRI1-lineage; TAGIRI1-lineage_X; TAGIRI1-lineage_X_sp.	0.000158296	0	0	2.75255E-05	2.77416E-05	5.07795E-05	1.24324E-05	0	1.37154E-05	1.13746E-05	0	0	0	5.05702E-05	0.000143126	0.000143308	0.000228401	0.003899733	0.000887018	0.000323729	0.00025697	4.70633E-05	1.87282E-05	6.59022E-05	0	2.10499E-05
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Filosa-Thecofilosea_X; Filosa-Thecofilosea_XX; Filosa-Thecofilosea_XXX; Filosa-Thecofilosea_XXX_sp.	0.001198526	3.8046E-05	1.56836E-05	0.000743187	0.000443865	0.000253897	4.97296E-05	5.47425E-05	3.42884E-05	2.27492E-05	0.000870721	2.97885E-05	0.000123341	0.000758553	0	3.58269E-05	1.52267E-05	1.04271E-05	3.75855E-05	0	1.60606E-05	0	0	1.64756E-05	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Filosa-Thecofilosea_X; Mataza-lineage; Mataza-lineage_X; Mataza-lineage_X_sp.	0.000701024	0.00019023	1.56836E-05	0	0	0.000253897	0.000161621	3.6495E-05	0.000144011	0.000238867	0	0	0	2.52851E-05	0.000847747	0.000322442	0.000243628	0.056441859	0.00160866	0.00052606	0.000305152	0.00014119	0.001900909	0.001087386	5.91203E-05	2.10499E-05
Eukaryota; Rhizaria; Radiolaria; Acantharea; Acantharea-Group-I; Acantharea-Group-I_X; Acantharea-Group-I_XX; Acantharea-Group-I_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002715585	0	3.94135E-05	0
Eukaryota; Rhizaria; Radiolaria; Acantharea; Arthracanthida-Symphyacanthida; Arthracanthida-Symphyacanthida_X; Arthracanthida-Symphyacanthida_XX; Arthracanthida-Symphyacanthida_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000177918	0	0	0
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Nassellaria; Acanthodesmoidea; Ceratospyris; Ceratospyris_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000898952	0	0	0
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellarida; Spongodiscidae-Coccodiscidae; Spongodiscidae-Coccodiscidae_X; Spongodiscidae-Coccodiscidae_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000533753	0	0	0
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellarida; Spumellarida_X; Spumellarida_XX; Spumellarida_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004579038	0	0	2.63123E-05
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellarida; Spumellarida-Group-I; Spumellarida-Group-I_X; Spumellarida-Group-I_X_sp.	0	0	0	0	0	0	0	0	0	5.68731E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.001601259	0	0	0
Eukaryota; Rhizaria; Radiolaria; RAD-B; RAD-B_X; RAD-B-Group-I; RAD-B-Group-I_X; RAD-B-Group-I_X_sp.	0	0	0	0	0	0	0	0	0	5.68731E-05	0	0	0	0	0	0	0	0	7.5171E-06	0	1.60606E-05	1.88253E-05	0.000196646	0	1.97068E-05	0
Eukaryota; Rhizaria; Radiolaria; RAD-B; RAD-B_X; RAD-B-Group-II; RAD-B-Group-II_X; RAD-B-Group-II_X_sp.	0	0	0	0	0	0	0	0	0	4.54985E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000140461	0	0	0
Eukaryota; Rhizaria; Radiolaria; RAD-B; RAD-B_X; RAD-B-Group-IV; RAD-B-Group-IV_X; RAD-B-Group-IV_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234102	0	0	0
Eukaryota; Rhizaria; Radiolaria; Radiolaria_X; Radiolaria_XX; Radiolaria_XXX; Radiolaria_XXXX; Radiolaria_XXXX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003090148	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Araphid-pennate; Araphid-pennate_X; Araphid-pennate_X_sp.	2.26137E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52267E-05	1.04271E-05	3.00684E-05	4.04662E-05	0.000144546	9.41265E-06	6.55486E-05	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Araphid-pennate; Staurosirella; Staurosirella_pinnata	2.26137E-05	0.000114138	3.13671E-05	4.12882E-05	2.77416E-05	2.53897E-05	1.24324E-05	0	4.11461E-05	1.13746E-05	9.16548E-05	2.97885E-05	1.23341E-05	0.00010114	5.50485E-05	0.000179134	0.000121814	5.21355E-05	3.75855E-05	0	0.000176667	1.88253E-05	0.000140461	0.000181231	0.000147801	0.000184186
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Chaetoceros; Chaetoceros_jonquieri	0.042129305	7.60919E-05	0.001662458	6.88137E-05	0.004716065	5.07795E-05	0.000124324	0.000839385	1.37154E-05	0.00014787	4.58274E-05	0.000119154	0.000160343	2.52851E-05	0	3.58269E-05	0.004887779	0.000187688	0.003796136	0.002549369	0.011338815	0.001873117	0.003998464	0.005420456	0.000147801	7.36745E-05
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Chaetoceros; Chaetoceros_sp.	6.78411E-05	0	1.56836E-05	0	2.77416E-05	0	1.24324E-05	1.82475E-05	0	1.13746E-05	0	0	1.23341E-05	0	0	7.16538E-05	3.04535E-05	0	0	0	6.42426E-05	0	1.87282E-05	1.64756E-05	0	5.26247E-06
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Cyclotella; Cyclotella_sp.	0.000520115	3.8046E-05	1.56836E-05	6.88137E-05	0	7.61692E-05	3.72972E-05	3.6495E-05	9.60075E-05	0.000113746	0	2.97885E-05	2.46682E-05	5.05702E-05	0.000187165	0.000358269	0.00167494	0.009154988	0.015139442	0.008214633	0.012085635	0.003077937	0.02487101	0.019342296	0.000374429	0.000563084
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Polar-centric-Mediophyceae_X; Polar-centric-Mediophyceae_X_sp.	4.52274E-05	0	0	0	0	0	0	0	0	0	0	0	1.23341E-05	0	0	0	0	1.04271E-05	0.000375855	0.000930722	0.003573494	0.000263554	0.000103005	9.88533E-05	9.85338E-06	1.57874E-05
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Skeletonema; Skeletonema_menzellii	2.26137E-05	0	0	0	0	0	0	0	6.85768E-06	0	0	0	0	0	0	0	3.04535E-05	0	0.000300684	0.000323729	0.000827123	0.000150602	1.87282E-05	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Berkeleya; Berkeleya_hyalina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08542E-05	1.50342E-05	0	0	1.88253E-05	4.68204E-05	6.59022E-05	2.95601E-05	5.26247E-06
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Navicula; Navicula_sp.	0	0	0	1.37627E-05	0	0	0	0	6.85768E-06	0	0	0	0	2.52851E-05	1.10097E-05	0	4.56802E-05	0.000354521	3.75855E-05	8.09323E-05	0.000473789	0.000112952	0.000103005	0.000131804	1.97068E-05	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Raphid-pennate_X; Raphid-pennate_X_sp.	2.26137E-05	0	0	0	0	2.53897E-05	0	0	0	1.13746E-05	0	0	0	2.52851E-05	0	0	0	1.04271E-05	7.5171E-06	0	0.000136515	0	5.61845E-05	0	9.85338E-06	0
Eukaryota; Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Parmales_env_3; Parmales_env_3A; Parmales_env_3A_sp.	2.26137E-05	0	0	2.75255E-05	0	0	1.24324E-05	0	0	0	0	0	0	0	2.20194E-05	0	0	0.000198115	0.000202962	4.04662E-05	1.60606E-05	0	6.55486E-05	1.64756E-05	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Parmales_X; Parmales_XX; Parmales_XX_sp.	2.26137E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000218969	0	0	0	0	7.49127E-05	0.000131804	9.85338E-06	1.05249E-05
Eukaryota; Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Triparmaceae; Triparma; Triparma_eleuthera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52267E-05	0	4.51026E-05	0	5.62123E-05	9.41265E-06	0	1.64756E-05	2.95601E-05	0
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade_C; Ochromonas; Ochromonas_distigma	2.26137E-05	0	3.13671E-05	0.000178915	5.54831E-05	2.53897E-05	3.72972E-05	0.000127733	0	0	0.003070437	0.000893655	0.000641374	0.003084781	1.10097E-05	0.000107481	0.00167494	2.08542E-05	0.000105239	0.000121399	2.4091E-05	7.53012E-05	9.36408E-06	6.59022E-05	0	3.15748E-05
